TransactionID,AccountID,TransactionAmount,TransactionDate,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Balance_Category,Age_Category,Cluster,Cluster_After_FeatureSelection
TX000174,7,260.88,2023-05-29 16:50:10,60,4,3,24,22.0,36.0,1.0,903.0500000000002,2024-11-04 08:06:52,True,True,False,False,False,True,Low,Young,0,1
TX000175,6,169.47,2023-03-22 16:10:14,56,3,7,21,24.0,19.0,1.0,1806.1599999999999,2024-11-04 08:07:37,True,False,True,False,False,True,Low,Young,0,1
TX000176,9,73.23000000000002,2023-05-19 16:52:53,39,4,6,15,26.0,14.0,1.0,787.7399999999998,2024-11-04 08:11:12,True,True,False,False,False,True,Low,Young,0,1
TX000178,3,792.57,2023-05-22 16:22:36,47,3,3,26,19.0,164.0,1.0,770.3699999999999,2024-11-04 08:10:39,True,False,False,False,False,True,Low,Young,0,1
TX000179,4,237.06,2023-12-18 16:47:17,50,3,5,22,71.0,46.0,1.0,1182.7700000000004,2024-11-04 08:07:50,True,False,True,False,True,False,Low,Senior,1,0
TX000180,6,34.170000000000016,2023-11-21 16:57:43,58,2,6,27,54.0,54.0,1.0,726.5500000000002,2024-11-04 08:06:29,False,False,True,True,False,False,Low,Mature,0,1
TX000181,5,740.25,2023-07-19 17:03:58,58,3,7,17,41.0,123.0,1.0,14464.3,2024-11-04 08:08:27,True,False,True,False,False,False,Very High,Adult,1,0
TX000182,4,453.54,2023-04-19 16:36:03,37,6,3,22,58.0,82.0,1.0,12046.3,2024-11-04 08:12:06,True,False,False,False,False,False,Very High,Mature,1,0
TX000183,10,300.47,2023-11-13 16:11:52,53,3,5,31,73.0,100.0,1.0,7885.64,2024-11-04 08:08:00,True,True,False,False,True,False,High,Senior,1,0
TX000184,5,110.92999999999998,2023-04-07 16:38:15,50,9,8,22,19.0,201.0,1.0,1952.35,2024-11-04 08:10:53,False,True,False,False,False,True,Low,Young,0,1
TX000185,1,201.69,2023-01-03 16:46:36,49,8,5,29,59.0,299.0,1.0,7328.52,2024-11-04 08:10:16,True,False,False,False,False,False,Moderate,Mature,1,0
TX000186,2,399.21,2023-01-30 16:15:49,39,4,3,28,59.0,109.0,1.0,3210.39,2024-11-04 08:08:21,True,False,False,True,False,False,Low,Mature,1,0
TX000188,7,630.36,2023-03-02 16:11:53,56,3,2,27,62.0,52.0,1.0,1363.65,2024-11-04 08:12:15,True,False,False,False,True,False,Low,Mature,1,0
TX000189,4,10.939999999999998,2023-10-23 17:24:07,58,6,5,21,60.0,245.0,1.0,1241.9899999999998,2024-11-04 08:11:53,False,False,False,True,False,False,Low,Mature,1,0
TX000190,4,215.9,2023-01-04 16:02:09,63,4,8,21,38.0,235.0,1.0,7873.28,2024-11-04 08:10:23,True,False,False,False,False,False,High,Adult,1,0
TX000192,2,226.37,2023-09-18 17:07:08,47,6,1,20,49.0,141.0,1.0,9840.04,2024-11-04 08:09:56,False,True,False,False,False,False,High,Adult,1,0
TX000193,7,444.89,2023-09-11 16:27:39,49,1,4,27,43.0,101.0,1.0,10328.23,2024-11-04 08:11:50,False,True,False,False,False,False,High,Adult,1,0
TX000194,4,280.57,2023-01-27 17:35:05,50,2,5,22,25.0,24.0,1.0,293.2399999999998,2024-11-04 08:10:24,False,False,True,False,False,True,Low,Young,0,1
TX000195,9,488.54,2023-07-03 17:47:49,53,4,4,22,52.0,132.0,1.0,7486.63,2024-11-04 08:07:26,True,True,False,True,False,False,Moderate,Mature,1,0
TX000196,11,3.3000000000000114,2023-03-27 16:42:16,63,4,5,24,50.0,131.0,1.0,11385.37,2024-11-04 08:10:11,False,True,False,False,False,False,Very High,Mature,1,0
TX000197,5,199.39,2023-08-21 16:16:22,53,5,6,17,69.0,165.0,1.0,7264.79,2024-11-04 08:09:06,True,True,False,False,True,False,Moderate,Senior,1,0
TX000198,4,20.360000000000014,2023-07-24 17:02:18,63,6,5,14,62.0,75.0,1.0,2762.48,2024-11-04 08:11:15,True,True,False,False,True,False,Low,Mature,1,0
TX000199,3,113.63999999999999,2023-10-24 17:09:41,55,3,6,31,62.0,32.0,1.0,6675.03,2024-11-04 08:07:55,True,False,True,False,True,False,Moderate,Mature,1,0
TX000200,5,493.11,2023-07-31 16:25:26,53,6,3,15,53.0,236.0,1.0,7432.99,2024-11-04 08:08:01,True,True,False,False,True,False,Moderate,Mature,1,0
TX000201,4,307.41,2023-06-12 17:32:52,63,5,2,26,19.0,14.0,1.0,1057.0000000000005,2024-11-04 08:09:48,True,False,False,False,False,True,Low,Young,0,1
TX000202,6,11.180000000000007,2023-11-30 16:52:42,57,7,3,22,43.0,161.0,1.0,5956.89,2024-11-04 08:10:20,True,False,True,False,False,False,Moderate,Adult,1,0
TX000203,7,313.82,2023-11-15 18:57:38,63,3,6,23,59.0,151.0,1.0,7261.59,2024-11-04 08:08:42,True,True,False,True,False,False,Moderate,Mature,1,0
TX000204,6,51.0,2023-01-30 16:00:38,57,3,7,21,64.0,107.0,1.0,4943.16,2024-11-04 08:08:23,True,True,False,False,True,False,Moderate,Mature,1,0
TX000205,7,140.98,2023-05-25 16:34:22,58,4,5,26,60.0,100.0,1.0,8127.48,2024-11-04 08:12:13,True,True,False,True,False,False,High,Mature,1,0
TX000206,9,288.04,2023-08-24 16:47:21,60,6,5,19,68.0,63.0,1.0,1748.02,2024-11-04 08:10:00,True,False,False,False,True,False,Low,Senior,1,0
TX000207,5,800.55,2023-05-04 16:21:31,60,4,5,28,31.0,108.0,1.0,9660.22,2024-11-04 08:06:49,True,False,False,True,False,False,High,Young,1,0
TX000208,7,485.54,2023-02-06 17:46:59,56,7,4,23,46.0,143.0,1.0,6371.51,2024-11-04 08:11:46,True,False,False,True,False,False,Moderate,Adult,1,0
TX000209,8,521.15,2023-02-17 18:16:05,54,5,3,27,54.0,214.0,1.0,9442.47,2024-11-04 08:07:31,True,False,False,False,False,False,High,Mature,1,0
TX000210,9,321.79,2023-08-07 17:30:33,55,3,4,20,63.0,61.0,1.0,5959.2,2024-11-04 08:10:01,False,False,False,False,True,False,Moderate,Mature,1,0
TX000211,5,304.93,2023-02-24 16:23:22,39,5,6,21,65.0,158.0,1.0,13531.22,2024-11-04 08:08:15,True,False,False,False,False,False,Very High,Senior,1,0
TX000212,4,432.08,2023-07-31 16:04:55,41,7,5,22,40.0,145.0,1.0,11500.62,2024-11-04 08:11:46,True,False,False,False,False,False,Very High,Adult,1,0
TX000213,6,694.2,2023-12-07 16:20:08,49,4,2,22,61.0,72.0,1.0,1389.37,2024-11-04 08:07:23,True,False,False,False,True,False,Low,Mature,1,0
TX000214,6,116.86000000000001,2023-03-20 18:28:48,47,7,4,29,55.0,171.0,1.0,6706.56,2024-11-04 08:12:15,True,False,False,True,False,False,Moderate,Mature,1,0
TX000215,8,386.81,2023-03-03 18:02:52,55,4,3,23,57.0,149.0,1.0,7175.29,2024-11-04 08:10:50,False,False,True,False,False,False,Moderate,Mature,1,0
TX000216,4,74.88,2023-05-24 16:25:50,57,3,4,39,25.0,202.0,1.0,420.6700000000001,2024-11-04 08:07:46,True,False,False,False,False,True,Low,Young,0,1
TX000217,3,195.76,2023-05-22 16:17:19,58,4,4,20,75.0,99.0,1.0,7323.53,2024-11-04 08:09:48,True,True,False,False,True,False,Moderate,Senior,1,0
TX000218,5,134.7,2023-08-21 16:03:18,60,3,4,23,50.0,106.0,1.0,8395.85,2024-11-04 08:11:07,True,False,False,False,False,False,High,Mature,1,0
TX000219,7,890.24,2023-07-07 18:03:43,49,2,6,20,33.0,161.0,1.0,5140.93,2024-11-04 08:07:32,False,False,True,True,False,False,Moderate,Young,0,1
TX000220,4,361.27,2023-01-06 17:01:53,59,2,2,29,63.0,180.0,1.0,7945.57,2024-11-04 08:10:07,True,False,False,False,False,False,High,Mature,1,0
TX000221,3,131.56,2023-10-19 16:42:37,63,7,5,32,44.0,42.0,1.0,5873.54,2024-11-04 08:07:12,True,True,False,False,False,False,Moderate,Adult,1,0
TX000222,3,485.51,2023-11-28 16:49:27,49,2,7,23,76.0,37.0,1.0,3074.45,2024-11-04 08:08:02,False,False,True,False,True,False,Low,Senior,1,0
TX000223,9,547.87,2023-07-10 17:15:27,47,5,6,25,64.0,131.0,1.0,6155.76,2024-11-04 08:10:31,True,False,False,False,True,False,Moderate,Mature,1,0
TX000224,4,457.29999999999995,2023-06-26 18:25:21,50,8,6,25,28.0,15.0,1.0,8318.29,2024-11-04 08:07:53,True,False,True,True,False,False,High,Young,1,0
TX000225,2,506.24,2023-01-13 16:44:26,56,9,4,13,58.0,64.0,1.0,230.09000000000015,2024-11-04 08:11:40,True,False,False,True,False,False,Low,Mature,0,1
TX000226,4,486.59,2023-12-19 16:55:17,55,5,3,22,57.0,119.0,1.0,2513.56,2024-11-04 08:10:02,True,True,False,False,True,False,Low,Mature,1,0
TX000227,3,163.68,2023-09-28 16:20:57,51,4,7,22,41.0,292.0,1.0,10090.05,2024-11-04 08:11:01,True,True,False,False,False,False,High,Adult,1,0
TX000228,3,581.65,2023-01-09 16:54:58,57,2,4,26,22.0,176.0,1.0,480.1899999999996,2024-11-04 08:09:39,True,False,False,False,False,True,Low,Young,0,1
TX000229,5,52.00999999999999,2023-11-07 16:46:04,56,8,3,29,48.0,85.0,1.0,1120.88,2024-11-04 08:11:27,True,False,False,False,False,False,Low,Adult,0,1
TX000230,8,630.24,2023-11-29 18:10:30,57,9,3,25,21.0,62.0,1.0,370.8100000000004,2024-11-04 08:11:52,True,False,False,False,False,True,Low,Young,0,1
TX000231,6,523.74,2023-11-02 16:36:37,60,5,5,25,43.0,159.0,1.0,13498.55,2024-11-04 08:06:52,True,False,False,False,False,False,Very High,Adult,1,0
TX000233,4,217.5,2023-10-23 18:54:48,60,5,8,22,46.0,35.0,1.0,3057.4,2024-11-04 08:06:58,False,True,False,True,False,False,Low,Adult,0,0
TX000234,9,91.48000000000002,2023-01-23 16:50:31,60,7,2,18,51.0,141.0,1.0,14942.78,2024-11-04 08:09:17,True,False,False,False,False,False,Very High,Mature,1,0
TX000235,6,5.25,2023-11-13 18:26:24,53,1,3,17,39.0,49.0,1.0,14143.32,2024-11-04 08:12:22,True,False,False,False,False,False,Very High,Adult,1,0
TX000236,7,54.03,2023-09-19 17:16:46,49,3,5,22,56.0,161.0,1.0,6736.3,2024-11-04 08:07:36,False,False,False,False,True,False,Moderate,Mature,1,0
TX000237,9,736.73,2023-11-27 16:05:27,58,3,5,19,48.0,10.0,1.0,3313.07,2024-11-04 08:10:54,True,True,False,True,False,False,Low,Adult,1,0
TX000238,10,368.91,2023-03-10 17:49:57,50,5,6,15,54.0,14.0,1.0,829.71,2024-11-04 08:10:28,True,True,False,False,False,False,Low,Mature,0,1
TX000239,7,33.06,2023-01-17 16:03:41,60,4,4,19,53.0,170.0,1.0,1540.87,2024-11-04 08:06:43,False,False,True,False,True,False,Low,Mature,0,1
TX000240,6,66.5,2023-05-04 16:44:56,47,6,3,21,32.0,144.0,1.0,6820.23,2024-11-04 08:08:06,False,False,True,True,False,False,Moderate,Young,0,0
TX000241,7,177.08,2023-01-06 17:16:44,49,4,3,32,35.0,85.0,1.0,13475.14,2024-11-04 08:12:21,True,False,True,False,False,False,Very High,Adult,1,0
TX000242,5,588.54,2023-02-06 17:57:28,39,4,5,18,32.0,130.0,1.0,714.4499999999998,2024-11-04 08:10:37,True,True,False,True,False,False,Low,Young,0,1
TX000243,12,173.5,2023-10-23 17:16:20,52,5,3,25,21.0,282.0,1.0,1306.9099999999999,2024-11-04 08:11:52,True,False,False,False,False,True,Low,Young,0,1
TX000244,5,78.32999999999996,2023-07-31 16:13:12,58,3,4,14,56.0,189.0,1.0,7255.33,2024-11-04 08:08:18,False,False,True,True,False,False,Moderate,Mature,1,0
TX000245,9,40.660000000000025,2024-01-01 16:08:49,47,8,3,23,59.0,156.0,1.0,1153.8400000000006,2024-11-04 08:11:28,True,True,False,False,True,False,Low,Mature,1,0
TX000246,3,97.22,2023-02-20 17:30:19,57,3,6,21,77.0,55.0,1.0,6647.73,2024-11-04 08:11:17,False,True,False,False,True,False,Moderate,Senior,1,0
TX000247,2,34.06999999999999,2023-11-06 17:22:58,58,4,4,19,22.0,81.0,1.0,8709.77,2024-11-04 08:07:21,True,True,False,False,False,True,High,Young,0,0
TX000248,8,492.06,2023-10-19 16:14:15,58,4,4,18,23.0,74.0,1.0,857.8999999999996,2024-11-04 08:09:56,True,False,True,False,False,True,Low,Young,0,1
TX000249,6,842.01,2023-09-12 16:43:27,50,2,4,29,53.0,185.0,1.0,509.4499999999998,2024-11-04 08:08:33,False,False,True,False,False,False,Low,Mature,0,1
TX000250,7,73.55000000000001,2023-01-09 16:09:48,57,4,4,17,51.0,158.0,1.0,2812.06,2024-11-04 08:11:21,True,False,False,True,False,False,Low,Mature,1,0
TX000251,9,760.53,2023-09-04 18:13:25,50,3,6,28,57.0,118.0,1.0,6179.91,2024-11-04 08:09:35,True,False,True,True,False,False,Moderate,Mature,1,0
TX000252,3,273.08,2023-01-30 16:09:08,56,4,6,26,26.0,134.0,1.0,6609.3,2024-11-04 08:07:57,False,True,False,True,False,False,Moderate,Young,0,1
TX000253,7,371.69,2023-12-22 16:27:49,53,4,3,20,67.0,143.0,1.0,3484.32,2024-11-04 08:09:59,True,True,False,False,True,False,Low,Senior,1,0
TX000254,8,218.96,2023-08-30 16:11:47,57,3,2,23,18.0,13.000000000000014,1.0,754.21,2024-11-04 08:10:35,True,False,False,False,False,True,Low,Young,0,1
TX000255,6,227.39,2023-12-25 16:58:19,57,2,5,17,18.0,65.0,1.0,751.0900000000001,2024-11-04 08:11:36,True,False,True,False,False,True,Low,Young,0,1
TX000256,7,237.99,2023-05-08 16:45:11,54,2,4,22,39.0,86.0,1.0,8510.09,2024-11-04 08:11:36,False,True,False,False,False,False,High,Adult,1,0
TX000257,4,186.6,2023-07-04 16:27:23,45,5,6,19,58.0,13.000000000000014,1.0,1508.7200000000003,2024-11-04 08:06:24,True,False,True,False,False,False,Low,Mature,1,0
TX000258,6,341.15,2023-02-13 17:18:15,53,7,7,25,18.0,148.0,1.0,511.3699999999999,2024-11-04 08:10:09,True,False,True,False,False,True,Low,Young,0,1
TX000259,11,434.58,2023-09-06 16:28:38,58,3,4,27,59.0,215.0,1.0,12648.32,2024-11-04 08:08:15,True,False,False,False,False,False,Very High,Mature,1,0
TX000260,3,312.88,2023-05-26 18:12:50,39,6,5,25,54.0,44.0,1.0,233.21000000000004,2024-11-04 08:07:23,False,True,False,True,False,False,Low,Mature,0,1
TX000261,6,75.15,2023-09-18 17:31:23,57,5,4,24,23.0,154.0,1.0,1092.92,2024-11-04 08:11:00,True,False,False,False,False,True,Low,Young,0,1
TX000262,7,23.30000000000001,2023-08-14 18:13:38,63,1,8,23,59.0,161.0,1.0,6711.15,2024-11-04 08:08:06,True,False,False,True,False,False,Moderate,Mature,1,0
TX000263,4,47.379999999999995,2023-02-08 18:18:07,57,4,6,23,25.0,61.0,1.0,459.3699999999999,2024-11-04 08:07:05,False,False,True,False,False,True,Low,Young,0,1
TX000264,5,512.81,2023-07-19 16:57:01,50,2,5,26,79.0,30.0,1.0,6994.34,2024-11-04 08:11:58,True,True,False,False,True,False,Moderate,Senior,1,0
TX000265,7,488.15,2023-07-31 16:01:00,47,2,4,21,43.0,168.0,1.0,7071.09,2024-11-04 08:11:13,True,True,False,True,False,False,Moderate,Adult,1,0
TX000266,6,12.819999999999993,2023-04-05 18:37:10,60,3,7,21,44.0,156.0,1.0,9045.19,2024-11-04 08:08:25,True,False,False,True,False,False,High,Adult,1,0
TX000268,5,535.91,2023-07-07 16:38:12,49,2,3,23,43.0,22.0,1.0,9642.12,2024-11-04 08:10:49,True,False,True,True,False,False,High,Adult,1,0
TX000269,3,270.72,2023-07-03 18:01:00,45,2,2,24,26.0,53.0,1.0,6263.96,2024-11-04 08:11:05,False,False,True,True,False,False,Moderate,Young,0,1
TX000270,5,97.98000000000002,2023-02-06 16:09:48,60,4,4,25,72.0,18.0,1.0,7460.33,2024-11-04 08:08:43,True,True,False,False,True,False,Moderate,Senior,1,0
TX000271,5,196.08,2023-08-25 16:52:28,53,2,5,29,61.0,98.0,1.0,4233.82,2024-11-04 08:06:31,True,False,True,False,True,False,Moderate,Mature,1,0
TX000272,5,251.18,2023-06-01 16:51:11,53,4,8,24,42.0,246.0,1.0,8303.9,2024-11-04 08:07:55,True,False,False,True,False,False,High,Adult,1,0
TX000273,5,44.52000000000004,2023-03-28 18:30:25,41,4,2,18,28.0,205.0,1.0,314.27999999999975,2024-11-04 08:10:28,True,False,True,False,False,True,Low,Young,0,1
TX000274,7,178.87,2023-05-23 16:03:54,47,8,3,28,35.0,180.0,1.0,5241.23,2024-11-04 08:10:16,True,False,True,False,False,False,Moderate,Adult,0,1
TX000276,5,386.68,2023-10-31 16:48:01,52,7,6,29,46.0,128.0,1.0,6863.06,2024-11-04 08:06:28,True,True,False,False,False,False,Moderate,Adult,1,0
TX000277,8,167.14,2023-04-24 18:33:29,60,2,5,22,76.0,20.0,1.0,3877.73,2024-11-04 08:06:26,True,False,True,False,True,False,Moderate,Senior,1,0
TX000278,5,345.22,2023-09-05 16:55:47,58,4,4,31,69.0,253.0,1.0,4046.58,2024-11-04 08:07:36,True,True,False,False,True,False,Moderate,Senior,1,0
TX000279,5,74.85,2023-12-25 17:19:08,55,4,2,27,72.0,117.0,1.0,2409.73,2024-11-04 08:11:49,True,False,False,False,True,False,Low,Senior,1,0
TX000280,5,671.73,2023-10-16 16:15:54,45,4,5,25,58.0,54.0,1.0,5211.88,2024-11-04 08:12:04,True,True,False,True,False,False,Moderate,Mature,1,0
TX000281,7,255.04,2023-11-23 16:15:59,57,2,6,27,45.0,152.0,1.0,6217.86,2024-11-04 08:11:38,True,False,False,True,False,False,Moderate,Adult,1,0
TX000282,12,45.77000000000001,2023-02-09 17:50:23,58,6,3,32,25.0,109.0,1.0,5978.12,2024-11-04 08:08:01,True,False,True,False,False,True,Moderate,Young,0,1
TX000283,6,329.69,2023-01-09 16:54:30,54,2,8,29,26.0,66.0,1.0,1671.6599999999999,2024-11-04 08:09:49,False,False,True,False,False,True,Low,Young,0,1
TX000285,5,11.920000000000016,2023-10-09 17:48:55,51,4,5,21,53.0,52.0,1.0,14611.9,2024-11-04 08:11:22,True,True,False,False,False,False,Very High,Mature,1,0
TX000286,6,47.41999999999999,2023-12-19 16:46:08,51,3,4,18,64.0,28.0,1.0,8253.52,2024-11-04 08:08:56,True,False,False,False,False,False,High,Mature,1,0
TX000287,9,35.99000000000001,2023-01-19 16:14:12,56,5,3,17,63.0,129.0,1.0,4489.79,2024-11-04 08:09:17,True,True,False,False,True,False,Moderate,Mature,1,0
TX000288,5,151.19,2023-05-05 16:04:36,52,3,6,23,37.0,96.0,1.0,11903.82,2024-11-04 08:11:16,False,True,False,False,False,False,Very High,Adult,1,0
TX000289,9,242.62,2023-07-10 16:40:15,53,5,4,24,22.0,234.0,1.0,483.02000000000044,2024-11-04 08:07:09,False,False,True,False,False,True,Low,Young,0,1
TX000290,7,48.72,2023-09-29 18:54:28,50,2,4,21,21.0,17.0,1.0,816.0799999999999,2024-11-04 08:07:27,True,True,False,False,False,True,Low,Young,0,1
TX000291,8,43.46000000000001,2023-07-21 17:02:42,57,2,6,20,25.0,80.0,1.0,578.0599999999995,2024-11-04 08:10:45,True,False,False,False,False,True,Low,Young,0,1
TX000293,4,443.78999999999996,2023-10-09 18:28:04,49,3,5,25,53.0,87.0,1.0,3133.8499999999995,2024-11-04 08:11:16,True,False,False,False,True,False,Low,Mature,1,0
TX000294,7,365.14,2023-12-01 18:46:28,44,4,5,29,68.0,57.0,1.0,5894.09,2024-11-04 08:07:25,True,False,True,False,True,False,Moderate,Senior,1,0
TX000295,4,757.41,2023-05-05 16:31:53,63,6,5,21,22.0,37.0,1.0,9532.42,2024-11-04 08:09:03,True,False,False,False,False,True,High,Young,0,0
TX000296,5,20.54000000000002,2023-08-21 18:09:24,60,3,3,21,51.0,72.0,1.0,5327.03,2024-11-04 08:07:28,True,True,False,True,False,False,Moderate,Mature,1,0
TX000297,3,475.36,2023-10-02 16:03:09,50,4,3,24,34.0,105.0,1.0,2000.6,2024-11-04 08:06:59,True,False,False,True,False,False,Low,Adult,0,1
TX000298,7,34.74000000000001,2023-06-26 16:40:21,53,5,4,13,56.0,24.0,1.0,6827.57,2024-11-04 08:11:03,True,False,False,False,True,False,Moderate,Mature,1,0
TX000299,7,689.54,2023-03-06 16:46:57,60,4,5,31,27.0,93.0,1.0,1633.7600000000002,2024-11-04 08:08:53,True,True,False,False,False,True,Low,Young,0,1
TX000300,9,211.18,2023-10-16 16:09:47,45,4,3,26,73.0,90.0,1.0,4069.17,2024-11-04 08:11:50,True,False,False,False,True,False,Moderate,Senior,1,0
TX000301,6,211.36,2023-11-21 16:23:41,60,5,4,20,51.0,286.0,1.0,7943.47,2024-11-04 08:11:10,False,True,False,True,False,False,High,Mature,1,0
TX000302,4,744.41,2023-07-31 16:35:59,56,3,3,19,39.0,107.0,1.0,8842.47,2024-11-04 08:11:27,False,False,True,True,False,False,High,Adult,1,0
TX000303,3,61.43000000000001,2023-06-29 16:16:37,50,3,4,22,24.0,170.0,1.0,1882.77,2024-11-04 08:08:18,True,False,True,False,False,True,Low,Young,0,1
TX000304,3,167.44,2023-09-25 16:11:18,56,4,3,22,37.0,82.0,1.0,12526.71,2024-11-04 08:10:49,True,True,False,False,False,False,Very High,Adult,1,0
TX000305,6,361.46,2023-04-07 17:23:05,52,2,3,20,21.0,83.0,1.0,4737.84,2024-11-04 08:10:42,True,False,True,False,False,True,Moderate,Young,0,1
TX000306,6,378.85,2023-06-16 17:21:15,50,4,5,20,78.0,126.0,1.0,2300.53,2024-11-04 08:09:07,True,True,False,False,True,False,Low,Senior,1,0
TX000307,6,241.11,2023-06-16 16:41:23,47,6,5,21,30.0,55.0,1.0,12385.05,2024-11-04 08:10:49,True,True,False,False,False,False,Very High,Young,1,0
TX000308,3,131.93,2023-09-11 17:31:10,60,4,6,22,31.0,13.000000000000014,1.0,4547.06,2024-11-04 08:06:50,False,True,False,True,False,False,Moderate,Young,0,1
TX000309,6,20.28000000000003,2023-07-19 17:42:38,60,2,6,26,36.0,213.0,1.0,2047.83,2024-11-04 08:10:02,True,False,True,True,False,False,Low,Adult,0,1
TX000310,5,415.88,2023-04-27 17:30:16,51,3,9,28,70.0,170.0,1.0,10008.33,2024-11-04 08:08:01,True,True,False,False,False,False,High,Senior,1,0
TX000311,8,49.99000000000001,2023-02-09 17:53:59,59,5,6,28,62.0,139.0,1.0,2299.64,2024-11-04 08:08:15,True,False,False,False,True,False,Low,Mature,1,0
TX000313,10,100.66,2023-06-16 18:58:50,44,3,7,19,50.0,144.0,1.0,14473.33,2024-11-04 08:11:54,True,True,False,False,False,False,Very High,Mature,1,0
TX000314,5,485.54,2023-12-08 16:47:48,47,2,6,19,19.0,148.0,1.0,1533.3199999999997,2024-11-04 08:11:09,True,False,True,False,False,True,Low,Young,0,1
TX000315,2,321.15,2023-02-10 17:06:40,63,3,4,19,46.0,179.0,1.0,7005.05,2024-11-04 08:06:33,True,True,False,False,False,False,Moderate,Adult,1,0
TX000316,6,711.3,2023-06-26 18:57:37,53,2,5,20,21.0,51.0,1.0,955.3999999999996,2024-11-04 08:09:32,True,True,False,False,False,True,Low,Young,0,1
TX000317,5,12.230000000000018,2023-10-12 16:02:13,56,2,4,31,42.0,139.0,1.0,7844.88,2024-11-04 08:07:29,True,False,False,True,False,False,High,Adult,1,0
TX000318,6,350.94,2023-10-30 17:17:51,53,3,4,30,20.0,64.0,1.0,221.5600000000004,2024-11-04 08:10:35,True,False,False,False,False,True,Low,Young,0,1
TX000319,6,301.85,2023-04-18 17:43:50,47,2,4,28,54.0,25.0,1.0,6586.19,2024-11-04 08:10:05,True,False,True,True,False,False,Moderate,Mature,1,0
TX000320,4,29.339999999999975,2023-03-09 17:37:08,47,5,3,22,65.0,30.0,1.0,3944.82,2024-11-04 08:11:42,True,False,True,False,True,False,Moderate,Senior,1,0
TX000321,5,231.71,2023-04-24 17:01:08,55,9,3,27,27.0,148.0,1.0,1127.98,2024-11-04 08:07:02,True,True,False,False,False,True,Low,Young,0,1
TX000322,5,179.43,2023-08-11 18:20:48,60,4,4,26,58.0,244.0,1.0,2626.63,2024-11-04 08:10:00,True,False,False,False,True,False,Low,Mature,1,0
TX000323,4,36.70999999999998,2023-01-30 17:11:53,53,5,3,19,48.0,55.0,1.0,6459.38,2024-11-04 08:11:44,True,True,False,False,False,False,Moderate,Adult,1,0
TX000324,7,138.12,2023-04-11 17:18:50,63,3,5,22,53.0,281.0,1.0,1649.69,2024-11-04 08:11:23,False,True,False,False,False,False,Low,Mature,0,1
TX000325,6,233.24,2023-04-17 16:56:06,47,3,5,30,33.0,72.0,1.0,6939.23,2024-11-04 08:07:39,True,False,False,True,False,False,Moderate,Young,1,0
TX000326,2,609.14,2023-11-23 16:09:39,63,3,6,17,39.0,177.0,1.0,9033.87,2024-11-04 08:11:33,True,False,False,True,False,False,High,Adult,1,0
TX000327,6,436.64,2023-12-25 17:46:24,63,1,7,25,31.0,111.0,1.0,14365.18,2024-11-04 08:08:23,True,True,False,False,False,False,Very High,Young,1,0
TX000328,7,870.4300000000001,2023-05-31 16:54:20,63,3,3,19,29.0,55.0,1.0,10115.18,2024-11-04 08:07:52,True,True,False,False,False,False,High,Young,1,0
TX000329,5,354.4,2023-11-06 17:23:08,56,3,3,21,74.0,128.0,1.0,7358.65,2024-11-04 08:10:00,True,False,False,False,True,False,Moderate,Senior,1,0
TX000330,4,22.629999999999995,2023-02-20 17:28:15,54,3,4,25,53.0,112.0,1.0,4438.03,2024-11-04 08:10:56,True,False,True,True,False,False,Moderate,Mature,1,0
